39672,"""Contrato de obras correspondiente al ""Proyecto de 2ª mejora de calado del Muelle Juan Carlos I Este desde el bolardo 33 al 53""""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53866,"""Servicio de producción de espectáculos infantiles vinculados con los contenidos y programas de ""La Colla"" para la Societat Anònima de Mitjans de Comunicació (SAMC)""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38122,"""Ejecución del proyecto de mejora de infraestructuras en el entorno de la iglesia de la Asunción de Nuestra Señora y en diversas calles del municipio de Robledo de Chavela.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72015,"""instalaciones eléctricas en baja tensión para la Iluminación ornamental de los Jardines del Palacio de los Duques de Alba de la Localidad""",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48609,"""Consola contrapulsador aórtico para la unidad mixta de Hemodinamica del H. Virgen de la Luz de Cuenca-61033000CU19SUM00022""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92059,"""Asistencia técnica y montaje de actos institucionales, así como, el mantenimiento de los equipos audiovisuales y sistemas multivisión.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20448,"""Servicios de mantenimiento integral a todo riesgo en los centros dependientes de la Dirección Provincial del INSS en Almería""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89063,"""Enajenación dos parcelas M2 y M3 de la UA 2B de esta localidad.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5361,"""Servicio de consultoría de negocio y asistencia en implementación de estrategias de analítica digital.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72943,"""Obras de apeo de pórtico y modificación de foso de barredoras ligeras en el taller mecánico de Calviá 2000 SA (Mediante procedimiento abierto simplificado según el artículo 159.6 Ley 9/2017)""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67113,"""obres de conservacio de la instalacio de enllumenat public de son macia i sa nova cabana
""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97772,"""Servicios de gestión de las líneas estratégicas: experimentación de los procesos creativos y mediación de las prácticas culturales contemporáneas en el Centro Cultural de España en Costa Rica de la Agencia Española de Cooperación Internacional para el Desarrollo.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17894,"""Reforma de laboratorios en azotea de la Facultad de Química de la Universidad de Sevilla.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68773,"""Arrendamiento de Parcela sita en C/ Alameda -finca registral 5728- de Illescas (Toledo)""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63583,"""Suministro de materiales para el Laboratorio de Salud Pública de Aragón""",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69109,"""Estabilización de plataforma en C.P. AL-5100, de la A-349 en Tahal a la A-1100 en Albanchez por Alcudia de Monteagud y Lijar (47RVP2017)""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84181,"""(EI-03)
Obras de mejora del aislamiento térmico de la envolvente del edificio, con sustitución de las carpinterías. 
ESCUELA INFANTIL TARABILLA - Calle Gandhi, núm. 14.
""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61528,"""Suministro de arena para tuberías  en las obras de  riego de apoyo  a especies trufícolas en la zona de Sarrión ( Teruel) durante los años 2.019, 2020, 2.021 y 2.022 """,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61086,"""JEMAN (T.A. 2019).- DEPURADORAS ALFA LAVAL.- Mantenimiento de las depuradores de los buques de Superficie apoyados por el Arsenal.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34576,"""Contrato de suministro para la adquisición de 43 equipos SWITCH/PoE para las vías en las estaciones de peaje T. Corral, L. Corral, L. Quintanar, L. Mota, T. San Clemente y L. Pedernoso en la Autopista AP-36""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99484,"""Contrato Derivado de suministro de un ordenador para Alcaldia""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43341,"""Servicio de vigilancia y seguridad de diversas actividades organizadas por la Unidad de Cultura y fiestas  y vigilancia de la Sala Amós Salvador durante las fiestas """,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50028,"""Servicio para aplicacion disposiciones de seguridad y salud laboral en locomotoras diesel s/310, s/311 y s/319 en la base de mantenimiento integral de madrid""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74051,"""Suministro de madera para pequeñas reparaciones""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21622,"""Adquisición de trazadores""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11123,"""Suministro de licencias SAP para IBERMUTUA.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92073,"""Concesión del aprovechamiento de caza del M.U.P 185 Común de la Carrasca, en el T.M de Rillo de Gallo.
""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22704,"""Mejora y adecuación de la capa de rodadura con aglomerado asfáltico en  varios accesos  a municipios de la zona de Sigüenza:  Riofrío del Llano, Negredo, La Barbolla, Paredes de Sigüenza, Sigüenza y La Riba de Santiuste.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22484,"""Suministro de leche, yogures y cerveza para la cafetería-comedor de los Servicios Centrales del Instituto Nacional de la Seguridad Social""",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89414,"""Suministro de pavimentos, cantos, sillería, asfalto, bordillos y viguetas  """,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,"""Adquisición de pilas y baterías para buques y unidades participantes en operaciones de mantenimiento de la paz, apoyados por el Arsenal de Cádiz.""",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76252,"""Mantenimiento de los SAI GE Critical Power de las Delegaciones Provinciales del INE 2019-2020""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25037,"""Procedimiento abierto simplificado abreviado para el contrato de suministro de condensadores para compensación de energía reactiva en alumbrado público y edificios municipales, incorporando condiciones especiales de ejecución""",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,"""Servicio integral de vigilancia y seguridad del Edificio CREA""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69538,"""Servicio de Formación en Prevención de Riesgos Laborales en ENAIRE DRNA CANARIAS""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63070,"""Suministro De Hipoclorito, Aeropuerto De Menorca""",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32472,"""La prestación de un servicio de una Oficina de implantación de la fase inicial MoTIC en la Comunidad Autónoma de Canarias
""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23459,"""Servicio de colaboración en la tramitación de expedientes sancionadores de disciplina urbanística, actividades clasificadas, ocupación de la vía pública y recuperación de zonas verdes.
""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50078,"""Suministro e instalación de un equipo de medida de bioluminiscencia en animales de laboratorio, destinado al Centro de Investigaciones Biológicas.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61277,"""Suministro de carnes frescas con destino a los centros adscritos al SEPAD y a la Dir. Gral. de Servicios Sociales, Infancia y Familias, mediante Acuerdo Marco, por lotes.""",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72711,"""la adquisición de 12,00 ml., de marco pref. 6,00 x 2,50 m2., fabricados en hormigón armado, para prolongación de obra de fábrica existente en CP.: SO-P-4169; p.k.: 1+600, sobre Arroyo de La Pesquera, de: CL-101 a Balluncar.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28185,"""servicios deportivos que se ofertan en las Instalaciones deportivas municipales. Durante la temporada de verano natación y socorrísomo acuático
""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26583,"""Obras de adecuación interior del Edificio 5C del Parque Empresarial Dinamiza para centro de formación. Dos lotes: Obra civil e instalaciones""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78769,"""Las obras consisten en la reforma de la instalación de piscina cubierta con la
renovación parcial de los revestimientos de paramentos verticales y horizontales en la
zona de vestuarios para la construcción de un vestuario accesible, la reparación de la
playa de la piscina, la redistribución de parte del recinto para acondicionarlo al nivel
de accesibilidad universal exigido por la Normativa Vigente, la sustitución de la
carpintería del acceso en el itinerario accesible y la modificación del sistema de
rebosadero del vaso de piscina.
La reforma contribuye, de una parte, a la adecuación a la normativa vigente en lo
relativo a la accesibilidad universal y por otra a la mejora de las instalaciones
adecuando el vaso de la piscina a las Normas NIDE.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81490,"""Soporte y actualización del sistema de aplicativos Oracle de la UAH""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95532,"""Sistema para la Gestión Integral de Inmuebles y Servicios Asociados (GIDISA)""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4077,"""Contratación de conducción extraordinaria de transporte del correo en la Red Provincial de Barcelona, refuerzo campaña (10 lotes).""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,"""Servicios de la especialidad de Odontología, en régimen ambulatorio, en el ámbito territorial de las Islas Baleares, para ASEPEYO, Mutua colaboradora con la Seguridad Social nº 151.
""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65518,"""Servicio de recogida, transporte, tratamiento y elminación cadáveres animales en el termino municipal de Borriana""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33725,"""suministro de 500 vallas de delimitación provisional modelo a (sv 26-valla baja) y 20 vallas de delimitación provisional modelo e (sv 27-valla alta)""",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54899,"""Servicio de tratamiento de desinsectación e higienización de los sistemas de suministro de agua sanitaria fría de los puestos de vigilancia del Plan INFOEX""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51125,"""Servicio para la implantación y mantenimiento de una autoridad de registro para Mutua Balear. """,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58287,"""Servicios de consultoría para el departamento de Recursos Humanos del Consorcio de la Zona Franca de Vigo que comprende la realización de los siguientes trabajos: 
Análisis, descripción, valoración de puestos y política retributiva.
Análisis de cargas de trabajo por departamento y por puesto y adecuación de su distribución. 
Elaboración de una relación de puestos de trabajo. 
Implantación de un sistema de evaluación del desempeño. 
Elaboración e implantación de un plan de formación. 
Elaboración e implantación de un plan de comunicación interna.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35884,"""Ejecución de proyecto de renovación de acerados existentes en el municipio de Torrejón de Ardoz en el tramo de Avda de Madrid, entre Buenos Aires y Budapest.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101532,"""Contrato de Servicios de asesoramiento y preparación de expedientes catastrales, investigación, inspección y consultas catastrales y atención al público en el Departamento de Catastro, procedimiento abierto simplificado sumario, varios criterios de adjudicación""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101893,"""Mantenimiento de jardines del Campus Los Peñascales""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98526,"""Instalación de césped artificial en campo de fútbol""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79405,"""Adquisición, instalación y mantenimiento de licencia de uso de aplicación informática para la gestión integrada de los recursos humanos de la DPZ, organismos y entidades dependientes de la misma""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102419,"""Contrato de servicio de limpieza del Centro de Educación Especial Parayas durante el periodo de un año desde la formalización del contrato.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52145,"""Suministro para el equipamiento de nuevas unidades de educación infantil y primaria creadas por necesidades de escolarización en centros en funcionamiento dependientes de la Consejería de Educación y Empleo""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23778,"""Servicio de limpieza de los edificios, locales y dependencias administrativas dependientes de los Servicios centrales del Servei de Salut de les Illes balears""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92918,"""Servicio De Mantenimiento De Vehículos Y Material Auxiliar Del Aeropuerto De Gran Canaria""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99531,"""Adquisición Radioenlaces para Cámaras Inalámbricas""",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77700,"""Ampliación del sistema de virtualización VMWARE""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21692,"""Servicio de información y acompañamiento para el fomento del empleo cultural en la Ciudad de Huesca.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
23562,"""Suministro de equipos de protección individual para el personal de la Dirección Insular de Patrimonio (años 2019-2020).""",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71574,"""Adquisición de un transformador de aislamiento de 63 kVA's para el CPD del edificio de oficinas de la APB en el puerto de Palma""",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19885,"""Servicio de imprenta para la Conselleria de Economía Sostenible, Sectores Productivos, Comercio y Trabajo""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75505,"""Servicio de Bar-Cafetería con cocina situada en el Centro municipal de la 3ª Edad de Cox ubicado en la calle Las Virtudes esqiuna C/ El Escorial""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94512,"""Acerado en la Carretera del Río """,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94316,"""Remodelación de la Plaza Mayor de Íscar""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,"""Suministro, mediante arrendamiento con opción a compra, de cuatro vehículos tipo motocicleta todo terreno con destino a la Policía Local de Andújar""",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10382,"""CAZAMINAS (T.A. 2019).- Maquinas Aux. (bombas) y válvulas.- Mantenimiento de maquinas auxiliares, bombas y válvulas de los Cazaminas.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18018,"""Equipo multi-incubador trigás con control de CO2, O2 y temperatura""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51223,"""Reserva superficie para la participación del ITACyL en el 33 Salón Gourmets.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72215,"""Servicio de correo electrónico, ofimática, unidades de red y colaboración en la nube para Asepeyo, Mutua Colaboradora con la Seguridad Social núm. 151.""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
97603,"""Suministro de material de oficina para la Oficina Comarcal de la Marina Baixa de la Conselleria de Agricultura, Medio Ambiente, Cambio Climático y Desarrollo Rural.""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41561,"""Suministro,montaje, puesta en servicio, mantenimiento y desmontaje de los sistemas de monitorización del proyecto MEDOS (BIA2017-86383-R)""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78899,"""Proyecto de adecuación del molino de Don Álvaro de Luna. Arévalo (Ávila) LIFE 16 IPE/ES/019""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75460,"""Suministro de Anticuerpos y Reactivos para Inmunoprecipitación, Enzimas de Restricción y otros Reactivos para Biología Molecular""",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95027,"""Servicio para la gestión integral del Centro de Día para personas mayores dependientes de Atzeneta (Castellón)""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36385,"""Servicio de grabación en exteriores de una serie televisiva en Dénia""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
